"id/Integer/typetag/csvparameters.charset=utf-8/typetag/csvparameters.profile=EXCEL_NORTH_EUROPE_PREFERENCE/set/readOnly=true/set/allowNull=false/set/automatic=true/set/order=0";"extinca/Integer/set/order=10";"area/Integer/set/order=20";"finalmeters/Integer/set/order=30";"revisiondate/String/set/size=2147483647/set/order=40";"status/String/set/size=2147483647/set/order=50";"initialmeters/Integer/set/order=60";"version/Integer/set/order=70";"roadelementtype/String/set/size=2147483647/set/order=80";"auditcreatedby/Integer/set/order=90";"auditlastupdatedby/Integer/set/order=100";"urbantextreference/String/set/size=2147483647/set/order=110";"reserveareanumber/Integer/set/order=120";"reservelongitude/Double/set/locale=en/set/order=130";"urbanroadtype/Long/set/order=140";"urbanroads/Long/set/order=150";"urbansection/Long/set/order=160";"urbanstretches/Long/set/order=170";"extid/Long/set/order=180";"thrudate/String/set/size=30/set/order=190";"auditcreation/String/set/size=30/set/order=200";"fromdate/String/set/size=30/set/order=210";"auditlastupdate/String/set/size=30/set/order=220";"reservemodel/Long/set/order=230";"reservenumberplate/String/set/size=100/set/order=240";"reservecarparktype/String/set/size=20/set/order=250";"reserveownership/String/set/size=20/set/order=260";"reservetype/String/set/size=20/set/order=270";"reservetimetable/String/set/size=200/set/order=280";"notes/String/set/size=250/set/order=290";"id0/Long/set/readOnly=true/set/pk=true/set/automatic=true/set/order=300"
;"128280";"472438";"0";"2007-11-08 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"2";"0";"6";"486409";"1670";"485372";;;"2027-11-08 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-11-08 00:00:00.000000";"472416";"V 388";"LINE";;;;;
;"128281";"472438";"0";"2007-11-08 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"0";"9.1";"486409";"1670";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-11-08 00:00:00.000000";"472416";;"LINE";;;;;
;"128290";"472438";"0";"2004-02-05 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"3";"0";"24.53";"486419";"4665";"485372";;;"2024-02-05 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-02-05 00:00:00.000000";"472419";;"LINE";;;;;
;"128291";"472438";"0";"2004-02-05 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"6";"0";"21.23";"486419";"4665";"485372";;;"2024-02-05 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-02-05 00:00:00.000000";"472419";;"LINE";;;;;
;"128295";"472438";"0";"2007-11-08 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"12";"0";"31.37";"486409";"3705";"485372";;;"2027-11-08 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-11-08 00:00:00.000000";"472419";;"LINE";;;;;
;"128296";"472438";"0";"2007-11-08 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"S/N";"0";"47.55";"486409";"537";"485372";;;"2027-11-08 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-11-08 00:00:00.000000";"472419";;"LINE";;;;;
;"125778";"472438";"0";"2007-05-23 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"35";"0";"3.02";"486409";"620";"485372";;;"2027-05-23 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-05-23 00:00:00.000000";"472417";;"LINE";;;;;
;"128297";"472438";"0";"2007-11-08 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"S/N";"0";"9.38";"486419";"2380";"485372";;;"2027-11-08 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-11-08 00:00:00.000000";"472421";;"LINE";;;;;
;"128298";"472438";"0";"2007-11-08 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"1";"0";"8.8";"486419";"2380";"485372";;;"2027-11-08 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-11-08 00:00:00.000000";"472421";;"LINE";;;;;
;"128311";"472438";"0";"2005-04-25 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"12";"0";"3.59";"486409";"2356";"485372";;;"2025-04-25 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-04-25 00:00:00.000000";"472417";;"LINE";;;;;
;"128312";"472438";"0";"2003-03-19 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"137";"0";"6.8";"486409";"2980";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-03-19 00:00:00.000000";"472417";;"LINE";;;;;
;"128313";"472438";"0";"2003-05-29 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"0";"2.44";"486409";"4967";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-05-29 00:00:00.000000";"472417";;"LINE";;;;;
;"128314";"472438";"0";"2005-03-01 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"61";"0";"6.85";"486409";"630";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-03-01 00:00:00.000000";"472417";;"LINE";;;;;
;"128315";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"8";"0";"4.81";"486409";"4850";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 2010";"LINE";;;;;
;"128316";"472438";"0";"2004-02-17 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"19";"0";"3.01";"486409";"4850";"485372";;;"2024-02-17 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-02-17 00:00:00.000000";"472417";;"LINE";;;;;
;"128316";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"19";"0";"3.01";"486409";"4850";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472417";;"LINE";;;;;
;"128317";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"16";"0";"3.67";"486409";"4850";"485372";;;"2014-03-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 1499";"LINE";;;;;
;"128318";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"18";"0";"5";"486409";"4850";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 1734";"LINE";;;;;
;"128319";"472438";"0";"2004-02-17 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"20";"0";"3.01";"486409";"4850";"485372";;;"2024-02-17 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-02-17 00:00:00.000000";"472417";;"LINE";;;;;
;"128319";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"20";"0";"3.01";"486409";"4850";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472417";;"LINE";;;;;
;"128320";"472438";"0";"2004-02-17 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"23";"0";"3.42";"486409";"4850";"485372";;;"2024-02-17 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-02-17 00:00:00.000000";"472417";;"LINE";;;;;
;"128320";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"23";"0";"3.42";"486409";"4850";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472417";;"LINE";;;;;
;"128321";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"23";"0";"3.56";"486409";"4850";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 166";"LINE";;;;;
;"128322";"472438";"0";"2004-02-15 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"28";"0";"3";"486409";"630";"485372";;;"2024-02-15 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-02-15 00:00:00.000000";"472417";;"LINE";;;;;
;"128322";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"28";"0";"3";"486409";"630";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472417";;"LINE";;;;;
;"128323";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"26";"0";"4.23";"486409";"630";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 1068";"LINE";;;;;
;"128324";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"97";"0";"4.75";"486409";"2915";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 2431";"LINE";;;;;
;"128325";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"4";"0";"4.46";"486409";"1886";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 854";"LINE";;;;;
;"128326";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"120";"0";"4.32";"486409";"2915";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 832";"LINE";;;;;
;"128327";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"7";"0";"3.5";"486409";"2785";"485372";;;"2014-07-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 199";"LINE";;;;;
;"128328";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"27";"0";"3.37";"486409";"4830";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 1842";"LINE";;;;;
;"128329";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"27";"0";"4.09";"486409";"4830";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 1816";"LINE";;;;;
;"128330";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"27";"0";"3";"486409";"4830";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472417";;"LINE";;;;;
;"128331";"472438";"0";"2004-02-10 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"6";"0";"3.87";"486409";"5065";"485372";;;"2024-02-10 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-02-10 00:00:00.000000";"472417";;"LINE";;;;;
;"128331";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"6";"0";"3.87";"486409";"5065";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472417";;"LINE";;;;;
;"128332";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"3";"0";"5.74";"486409";"5065";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 2078";"LINE";;;;;
;"128333";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"2";"0";"4.71";"486409";"5065";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 38";"LINE";;;;;
;"128334";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"1";"0";"3.49";"486409";"3960";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 1265";"LINE";;;;;
;"128335";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"3";"0";"3.48";"486409";"3960";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 99";"LINE";;;;;
;"128336";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"6";"0";"4.53";"486409";"3960";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 1385";"LINE";;;;;
;"128337";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"8";"0";"4.28";"486409";"3960";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 1256";"LINE";;;;;
;"128338";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"106";"0";"3.46";"486409";"4700";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 162";"LINE";;;;;
;"128339";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"104";"0";"3.5";"486409";"4700";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 70";"LINE";;;;;
;"128340";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"104";"0";"4.13";"486409";"4700";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 50";"LINE";;;;;
;"128341";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"77";"0";"4.25";"486409";"4700";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 90";"LINE";;;;;
;"128342";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"75";"0";"3";"486409";"4700";"485372";;;"2014-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472417";;"LINE";;;;;
;"128343";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"9";"0";"5.2";"486409";"4470";"485372";;;"2014-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472417";;"LINE";;;;;
;"128344";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"88";"0";"4.86";"486409";"4700";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 41";"LINE";;;;;
;"128345";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"67";"0";"6.5";"486409";"4700";"485372";;;"2014-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 90";"LINE";;;;;
;"128346";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"29";"0";"4.39";"486409";"4090";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 2600";"LINE";;;;;
;"128347";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"1";"0";"4.36";"486409";"4470";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 881";"LINE";;;;;
;"128348";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"3B";"0";"4.89";"486409";"4470";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 1763";"LINE";;;;;
;"128349";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"1";"0";"4.47";"486409";"523";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 36";"LINE";;;;;
;"128350";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"3";"0";"3.83";"486409";"523";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 67";"LINE";;;;;
;"128351";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"4B";"0";"5.42";"486409";"523";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 1596";"LINE";;;;;
;"128352";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"5";"0";"4.71";"486409";"523";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 2695";"LINE";;;;;
;"128353";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"5";"0";"4.45";"486409";"523";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 34";"LINE";;;;;
;"128354";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"9";"0";"3";"486409";"4470";"485372";;;"2014-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472417";;"LINE";;;;;
;"128355";"472438";"0";"2004-02-08 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"76";"0";"3";"486409";"4115";"485372";;;"2024-02-08 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-02-08 00:00:00.000000";"472417";;"LINE";;;;;
;"128355";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"76";"0";"3";"486409";"4115";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472417";;"LINE";;;;;
;"128356";"472438";"0";"2004-02-17 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"13";"0";"3.22";"486409";"4090";"485372";;;"2024-02-17 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-02-17 00:00:00.000000";"472417";;"LINE";;;;;
;"128356";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"13";"0";"3.22";"486409";"4090";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472417";;"LINE";;;;;
;"128357";"472438";"0";"2003-03-13 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"68";"0";"3.26";"486409";"4115";"485372";;;"2023-03-13 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-03-13 00:00:00.000000";"472417";;"LINE";;;;;
;"128357";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"68";"0";"3.26";"486409";"4115";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472417";;"LINE";;;;;
;"128358";"472438";"0";"2004-02-17 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"16";"0";"3";"486409";"4090";"485372";;;"2024-02-17 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-02-17 00:00:00.000000";"472417";;"LINE";;;;;
;"128358";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"16";"0";"3";"486409";"4090";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472417";;"LINE";;;;;
;"128359";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"80";"0";"4.63";"486409";"4115";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 1870";"LINE";;;;;
;"128360";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"82";"0";"4.51";"486409";"4115";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 1103";"LINE";;;;;
;"128361";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"2";"0";"3";"486419";"5660";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472417";;"LINE";;;;;
;"128362";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"108";"0";"3.56";"486409";"2340";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 2434";"LINE";;;;;
;"128363";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"106";"0";"4.23";"486409";"2340";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 1559";"LINE";;;;;
;"128364";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"106";"0";"4.59";"486409";"2340";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 232";"LINE";;;;;
;"128365";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"106";"0";"4.13";"486409";"2340";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 2640";"LINE";;;;;
;"128366";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"98";"0";"4.9";"486409";"2340";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 8";"LINE";;;;;
;"128367";"472438";"0";"2003-03-19 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"88";"0";"3";"486409";"2340";"485372";;;"2023-03-19 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-03-19 00:00:00.000000";"472417";;"LINE";;;;;
;"128367";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"88";"0";"3";"486409";"2340";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472417";;"LINE";;;;;
;"128368";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"85";"0";"3";"486409";"2980";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472417";;"LINE";;;;;
;"128369";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"85";"0";"3.44";"486409";"2980";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472416";"V 241";"LINE";;;;;
;"128370";"472438";"0";"2003-03-12 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"11";"0";"26.08";"486409";"4470";"485372";;;"2023-03-12 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-03-12 00:00:00.000000";"472419";;"LINE";;;;;
;"128370";"472438";"0";"2002-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"11";"0";"26.08";"486409";"4470";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-28 00:00:00.000000";"472419";;"LINE";;;;;
;"128371";"472438";"0";"2002-10-29 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"15";"0";"4.76";"486409";"1295";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-29 00:00:00.000000";"472416";"V 2192";"LINE";;;;;
;"128372";"472438";"0";"2002-10-29 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"0";"4.12";"486409";"1295";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-29 00:00:00.000000";"472416";"V 2689";"LINE";;;;;
;"128373";"472438";"0";"2002-10-29 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"115";"0";"5.08";"486409";"2980";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-29 00:00:00.000000";"472416";"VADO EN TRAMITE";"LINE";;;;;
;"128374";"472438";"0";"2006-11-08 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"S/N";"0";"4.98";"486409";"2765";"485372";;;"2026-11-08 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-11-08 00:00:00.000000";"472416";"V 2688";"LINE";;;;;
;"128374";"472438";"0";"2002-10-29 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"0";"4.98";"486409";"2765";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-29 00:00:00.000000";"472416";"V 2688";"LINE";;;;;
;"128375";"472438";"0";"2006-11-08 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"22";"0";"5.72";"486406";"4545";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-11-08 00:00:00.000000";"472416";;"LINE";;;;;
